New Zealand, Exposure to risk (cohort 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1867-1869        0                    .               .               .
1867-1869        1                    .               .               .
1867-1869        2                    .               .               .
1867-1869        3                    .               .               .
1867-1869        4                    .               .               .
1867-1869        5                    .               .               .
1867-1869        6                    .               .               .
1867-1869        7                    .               .               .
1867-1869        8                    .               .               .
1867-1869        9                    .               .               .
1867-1869       10                    .               .               .
1867-1869       11                    .               .               .
1867-1869       12                    .               .               .
1867-1869       13                    .               .               .
1867-1869       14                    .               .               .
1867-1869       15                    .               .               .
1867-1869       16                    .               .               .
1867-1869       17                    .               .               .
1867-1869       18                    .               .               .
1867-1869       19                    .               .               .
1867-1869       20                    .               .               .
1867-1869       21                    .               .               .
1867-1869       22                    .               .               .
1867-1869       23                    .               .               .
1867-1869       24                    .               .               .
1867-1869       25                    .               .               .
1867-1869       26                    .               .               .
1867-1869       27                    .               .               .
1867-1869       28                    .               .               .
1867-1869       29                    .               .               .
1867-1869       30                    .               .               .
1867-1869       31                    .               .               .
1867-1869       32                    .               .               .
1867-1869       33                    .               .               .
1867-1869       34                    .               .               .
1867-1869       35                    .               .               .
1867-1869       36                    .               .               .
1867-1869       37                    .               .               .
1867-1869       38                    .               .               .
1867-1869       39                    .               .               .
1867-1869       40                    .               .               .
1867-1869       41                    .               .               .
1867-1869       42                    .               .               .
1867-1869       43                    .               .               .
1867-1869       44                    .               .               .
1867-1869       45                    .               .               .
1867-1869       46                    .               .               .
1867-1869       47                    .               .               .
1867-1869       48                    .               .               .
1867-1869       49                    .               .               .
1867-1869       50                    .               .               .
1867-1869       51                    .               .               .
1867-1869       52                    .               .               .
1867-1869       53                    .               .               .
1867-1869       54                    .               .               .
1867-1869       55                    .               .               .
1867-1869       56                    .               .               .
1867-1869       57                    .               .               .
1867-1869       58                    .               .               .
1867-1869       59                    .               .               .
1867-1869       60                    .               .               .
1867-1869       61                    .               .               .
1867-1869       62                    .               .               .
1867-1869       63                    .               .               .
1867-1869       64                    .               .               .
1867-1869       65                    .               .               .
1867-1869       66                    .               .               .
1867-1869       67                    .               .               .
1867-1869       68                    .               .               .
1867-1869       69                    .               .               .
1867-1869       70                    .               .               .
1867-1869       71                    .               .               .
1867-1869       72                    .               .               .
1867-1869       73                    .               .               .
1867-1869       74                    .               .               .
1867-1869       75                    .               .               .
1867-1869       76                    .               .               .
1867-1869       77                    .               .               .
1867-1869       78                    .               .               .
1867-1869       79                    .               .               .
1867-1869       80                    .               .               .
1867-1869       81              3702.38         3041.91         6744.30
1867-1869       82              3348.24         2689.19         6037.43
1867-1869       83              2976.34         2328.86         5305.21
1867-1869       84              2598.27         1982.08         4580.36
1867-1869       85              2251.97         1670.96         3922.94
1867-1869       86              1944.76         1393.66         3338.43
1867-1869       87              1654.83         1138.52         2793.35
1867-1869       88              1378.53          914.05         2292.59
1867-1869       89              1119.12          728.39         1847.51
1867-1869       90               900.59          567.19         1467.77
1867-1869       91               721.50          432.07         1153.57
1867-1869       92               565.58          320.51          886.09
1867-1869       93               434.42          231.74          666.16
1867-1869       94               334.55          158.19          492.75
1867-1869       95               246.58          102.56          349.14
1867-1869       96               169.92           67.70          237.62
1867-1869       97               115.00           42.90          157.90
1867-1869       98                71.04           24.92           95.96
1867-1869       99                41.59           15.29           56.88
1867-1869      100                25.56           10.57           36.13
1867-1869      101                17.31            7.27           24.58
1867-1869      102                11.31            4.23           15.54
1867-1869      103                 5.59            1.93            7.52
1867-1869      104                 3.46            0.18            3.64
1867-1869      105                 2.79            0.00            2.79
1867-1869      106                 1.64            0.00            1.64
1867-1869      107                 1.31            0.00            1.31
1867-1869      108                 1.00            0.00            1.00
1867-1869      109                 1.00            0.00            1.00
1867-1869      110+                0.49            0.00            0.49
1870-1879        0                    .               .               .
1870-1879        1                    .               .               .
1870-1879        2                    .               .               .
1870-1879        3                    .               .               .
1870-1879        4                    .               .               .
1870-1879        5                    .               .               .
1870-1879        6                    .               .               .
1870-1879        7                    .               .               .
1870-1879        8                    .               .               .
1870-1879        9                    .               .               .
1870-1879       10                    .               .               .
1870-1879       11                    .               .               .
1870-1879       12                    .               .               .
1870-1879       13                    .               .               .
1870-1879       14                    .               .               .
1870-1879       15                    .               .               .
1870-1879       16                    .               .               .
1870-1879       17                    .               .               .
1870-1879       18                    .               .               .
1870-1879       19                    .               .               .
1870-1879       20                    .               .               .
1870-1879       21                    .               .               .
1870-1879       22                    .               .               .
1870-1879       23                    .               .               .
1870-1879       24                    .               .               .
1870-1879       25                    .               .               .
1870-1879       26                    .               .               .
1870-1879       27                    .               .               .
1870-1879       28                    .               .               .
1870-1879       29                    .               .               .
1870-1879       30                    .               .               .
1870-1879       31                    .               .               .
1870-1879       32                    .               .               .
1870-1879       33                    .               .               .
1870-1879       34                    .               .               .
1870-1879       35                    .               .               .
1870-1879       36                    .               .               .
1870-1879       37                    .               .               .
1870-1879       38                    .               .               .
1870-1879       39                    .               .               .
1870-1879       40                    .               .               .
1870-1879       41                    .               .               .
1870-1879       42                    .               .               .
1870-1879       43                    .               .               .
1870-1879       44                    .               .               .
1870-1879       45                    .               .               .
1870-1879       46                    .               .               .
1870-1879       47                    .               .               .
1870-1879       48                    .               .               .
1870-1879       49                    .               .               .
1870-1879       50                    .               .               .
1870-1879       51                    .               .               .
1870-1879       52                    .               .               .
1870-1879       53                    .               .               .
1870-1879       54                    .               .               .
1870-1879       55                    .               .               .
1870-1879       56                    .               .               .
1870-1879       57                    .               .               .
1870-1879       58                    .               .               .
1870-1879       59                    .               .               .
1870-1879       60                    .               .               .
1870-1879       61                    .               .               .
1870-1879       62                    .               .               .
1870-1879       63                    .               .               .
1870-1879       64                    .               .               .
1870-1879       65                    .               .               .
1870-1879       66                    .               .               .
1870-1879       67                    .               .               .
1870-1879       68                    .               .               .
1870-1879       69                    .               .               .
1870-1879       70             12370.87        11547.67        23918.53
1870-1879       71             17267.44        16028.57        33296.01
1870-1879       72             21517.46        19946.87        41464.33
1870-1879       73             25118.69        23127.78        48246.47
1870-1879       74             27644.95        25226.24        52871.19
1870-1879       75             30085.43        27201.37        57286.79
1870-1879       76             31398.59        27665.89        59064.47
1870-1879       77             31310.42        27838.01        59148.43
1870-1879       78             30216.53        25770.30        55986.82
1870-1879       79             27738.31        23385.56        51123.87
1870-1879       80             26886.19        21665.51        48551.69
1870-1879       81             24611.42        19323.00        43934.42
1870-1879       82             22350.39        17109.14        39459.53
1870-1879       83             19979.18        14831.22        34810.41
1870-1879       84             17588.62        12625.21        30213.83
1870-1879       85             15269.69        10566.30        25835.99
1870-1879       86             13048.08         8703.32        21751.40
1870-1879       87             10986.64         7032.09        18018.73
1870-1879       88              9186.73         5596.62        14783.35
1870-1879       89              7526.08         4372.66        11898.74
1870-1879       90              6036.61         3338.18         9374.79
1870-1879       91              4817.22         2548.17         7365.39
1870-1879       92              3781.33         1915.86         5697.19
1870-1879       93              2875.89         1386.30         4262.19
1870-1879       94              2142.23         1000.31         3142.54
1870-1879       95              1569.01          691.80         2260.80
1870-1879       96              1128.95          459.70         1588.65
1870-1879       97               784.10          305.24         1089.34
1870-1879       98               521.55          192.37          713.91
1870-1879       99               338.54          110.53          449.07
1870-1879      100               212.67           59.35          272.03
1870-1879      101               128.34           31.12          159.45
1870-1879      102                78.27           20.60           98.87
1870-1879      103                50.49           10.90           61.39
1870-1879      104                32.15            1.82           33.97
1870-1879      105                22.03            0.00           22.03
1870-1879      106                14.97            0.00           14.97
1870-1879      107                 7.82            0.00            7.82
1870-1879      108                 4.00            0.00            4.00
1870-1879      109                 2.00            0.00            2.00
1870-1879      110+                2.67            0.00            2.67
1880-1889        0                    .               .               .
1880-1889        1                    .               .               .
1880-1889        2                    .               .               .
1880-1889        3                    .               .               .
1880-1889        4                    .               .               .
1880-1889        5                    .               .               .
1880-1889        6                    .               .               .
1880-1889        7                    .               .               .
1880-1889        8                    .               .               .
1880-1889        9                    .               .               .
1880-1889       10                    .               .               .
1880-1889       11                    .               .               .
1880-1889       12                    .               .               .
1880-1889       13                    .               .               .
1880-1889       14                    .               .               .
1880-1889       15                    .               .               .
1880-1889       16                    .               .               .
1880-1889       17                    .               .               .
1880-1889       18                    .               .               .
1880-1889       19                    .               .               .
1880-1889       20                    .               .               .
1880-1889       21                    .               .               .
1880-1889       22                    .               .               .
1880-1889       23                    .               .               .
1880-1889       24                    .               .               .
1880-1889       25                    .               .               .
1880-1889       26                    .               .               .
1880-1889       27                    .               .               .
1880-1889       28                    .               .               .
1880-1889       29                    .               .               .
1880-1889       30                    .               .               .
1880-1889       31                    .               .               .
1880-1889       32                    .               .               .
1880-1889       33                    .               .               .
1880-1889       34                    .               .               .
1880-1889       35                    .               .               .
1880-1889       36                    .               .               .
1880-1889       37                    .               .               .
1880-1889       38                    .               .               .
1880-1889       39                    .               .               .
1880-1889       40                    .               .               .
1880-1889       41                    .               .               .
1880-1889       42                    .               .               .
1880-1889       43                    .               .               .
1880-1889       44                    .               .               .
1880-1889       45                    .               .               .
1880-1889       46                    .               .               .
1880-1889       47                    .               .               .
1880-1889       48                    .               .               .
1880-1889       49                    .               .               .
1880-1889       50                    .               .               .
1880-1889       51                    .               .               .
1880-1889       52                    .               .               .
1880-1889       53                    .               .               .
1880-1889       54                    .               .               .
1880-1889       55                    .               .               .
1880-1889       56                    .               .               .
1880-1889       57                    .               .               .
1880-1889       58                    .               .               .
1880-1889       59                    .               .               .
1880-1889       60             16420.49        15910.35        32330.84
1880-1889       61             24417.63        23569.80        47987.43
1880-1889       62             32447.30        31191.25        63638.55
1880-1889       63             40080.73        38316.93        78397.66
1880-1889       64             46942.86        44693.31        91636.18
1880-1889       65             53491.72        50261.06       103752.78
1880-1889       66             59341.22        55422.95       114764.16
1880-1889       67             65852.28        60874.91       126727.19
1880-1889       68             72154.29        65769.94       137924.22
1880-1889       69             70452.91        63041.70       133494.61
1880-1889       70             68235.29        60010.63       128245.92
1880-1889       71             65493.85        56731.89       122225.75
1880-1889       72             63003.12        53540.80       116543.92
1880-1889       73             60061.03        50214.75       110275.78
1880-1889       74             57307.58        46837.72       104145.30
1880-1889       75             54498.69        43659.11        98157.80
1880-1889       76             51981.02        40561.93        92542.95
1880-1889       77             48922.47        37097.00        86019.47
1880-1889       78             45758.61        33674.57        79433.18
1880-1889       79             42102.34        30188.87        72291.21
1880-1889       80             40499.83        28048.12        68547.94
1880-1889       81             37219.91        24898.60        62118.51
1880-1889       82             34035.85        21868.77        55904.61
1880-1889       83             30610.35        18910.32        49520.67
1880-1889       84             27094.31        16089.19        43183.50
1880-1889       85             23725.56        13451.89        37177.45
1880-1889       86             20517.02        11103.42        31620.45
1880-1889       87             17515.33         8996.12        26511.45
1880-1889       88             14852.02         7171.13        22023.15
1880-1889       89             12382.69         5642.56        18025.25
1880-1889       90             10149.37         4371.64        14521.01
1880-1889       91              8229.98         3355.05        11585.03
1880-1889       92              6556.07         2526.09         9082.16
1880-1889       93              5131.53         1841.88         6973.41
1880-1889       94              3979.40         1321.38         5300.78
1880-1889       95              3030.50          942.40         3972.90
1880-1889       96              2233.45          652.23         2885.68
1880-1889       97              1607.37          443.47         2050.83
1880-1889       98              1134.89          288.00         1422.89
1880-1889       99               800.04          186.84          986.88
1880-1889      100               548.35          111.29          659.64
1880-1889      101               359.77           61.29          421.06
1880-1889      102               237.71           36.77          274.48
1880-1889      103               149.67           20.19          169.87
1880-1889      104                94.90           13.90          108.80
1880-1889      105                60.82            9.61           70.43
1880-1889      106                38.54            5.98           44.52
1880-1889      107                20.95            3.31           24.26
1880-1889      108                10.98            1.31           12.29
1880-1889      109                 4.00            0.98            4.98
1880-1889      110+                0.33            0.67            1.00
1890-1899        0                    .               .               .
1890-1899        1                    .               .               .
1890-1899        2                    .               .               .
1890-1899        3                    .               .               .
1890-1899        4                    .               .               .
1890-1899        5                    .               .               .
1890-1899        6                    .               .               .
1890-1899        7                    .               .               .
1890-1899        8                    .               .               .
1890-1899        9                    .               .               .
1890-1899       10                    .               .               .
1890-1899       11                    .               .               .
1890-1899       12                    .               .               .
1890-1899       13                    .               .               .
1890-1899       14                    .               .               .
1890-1899       15                    .               .               .
1890-1899       16                    .               .               .
1890-1899       17                    .               .               .
1890-1899       18                    .               .               .
1890-1899       19                    .               .               .
1890-1899       20                    .               .               .
1890-1899       21                    .               .               .
1890-1899       22                    .               .               .
1890-1899       23                    .               .               .
1890-1899       24                    .               .               .
1890-1899       25                    .               .               .
1890-1899       26                    .               .               .
1890-1899       27                    .               .               .
1890-1899       28                    .               .               .
1890-1899       29                    .               .               .
1890-1899       30                    .               .               .
1890-1899       31                    .               .               .
1890-1899       32                    .               .               .
1890-1899       33                    .               .               .
1890-1899       34                    .               .               .
1890-1899       35                    .               .               .
1890-1899       36                    .               .               .
1890-1899       37                    .               .               .
1890-1899       38                    .               .               .
1890-1899       39                    .               .               .
1890-1899       40                    .               .               .
1890-1899       41                    .               .               .
1890-1899       42                    .               .               .
1890-1899       43                    .               .               .
1890-1899       44                    .               .               .
1890-1899       45                    .               .               .
1890-1899       46                    .               .               .
1890-1899       47                    .               .               .
1890-1899       48                    .               .               .
1890-1899       49                    .               .               .
1890-1899       50             19595.71        19684.47        39280.18
1890-1899       51             28707.27        28397.45        57104.72
1890-1899       52             38251.89        37160.48        75412.37
1890-1899       53             47914.93        45687.14        93602.07
1890-1899       54             56398.57        53300.18       109698.75
1890-1899       55             64397.86        60514.99       124912.85
1890-1899       56             71800.68        67484.19       139284.87
1890-1899       57             80125.38        75294.11       155419.50
1890-1899       58             87964.44        82461.31       170425.75
1890-1899       59             87283.15        81416.34       168699.48
1890-1899       60             86534.60        80002.25       166536.85
1890-1899       61             85943.53        78573.49       164517.02
1890-1899       62             85345.64        76918.63       162264.28
1890-1899       63             84026.99        74612.34       158639.33
1890-1899       64             82265.87        72172.48       154438.35
1890-1899       65             81129.06        70113.08       151242.14
1890-1899       66             80651.28        68247.75       148899.03
1890-1899       67             80064.64        66034.44       146099.08
1890-1899       68             78902.79        63628.76       142531.55
1890-1899       69             77085.98        60790.89       137876.87
1890-1899       70             74882.96        57713.35       132596.31
1890-1899       71             72397.91        54687.66       127085.57
1890-1899       72             69780.13        51395.21       121175.34
1890-1899       73             67065.60        48082.62       115148.23
1890-1899       74             64460.37        44739.65       109200.02
1890-1899       75             61001.78        41473.56       102475.34
1890-1899       76             58138.13        38179.03        96317.16
1890-1899       77             55128.88        35011.53        90140.41
1890-1899       78             51854.77        31817.23        83672.00
1890-1899       79             48227.65        28589.12        76816.77
1890-1899       80             45631.91        25686.76        71318.67
1890-1899       81             42271.99        22850.51        65122.50
1890-1899       82             38866.73        20103.66        58970.40
1890-1899       83             35397.98        17428.18        52826.16
1890-1899       84             31975.35        14932.96        46908.31
1890-1899       85             28609.73        12648.50        41258.23
1890-1899       86             25325.35        10596.98        35922.33
1890-1899       87             22190.21         8745.68        30935.89
1890-1899       88             19186.96         7066.56        26253.52
1890-1899       89             16362.81         5675.67        22038.48
1890-1899       90             13708.70         4511.82        18220.53
1890-1899       91             11306.22         3528.16        14834.38
1890-1899       92              9258.03         2714.49        11972.52
1890-1899       93              7435.16         2048.99         9484.15
1890-1899       94              5837.29         1520.76         7358.04
1890-1899       95              4465.41         1082.87         5548.29
1890-1899       96              3344.64          756.26         4100.90
1890-1899       97              2451.15          525.51         2976.66
1890-1899       98              1766.73          354.22         2120.96
1890-1899       99              1266.69          228.52         1495.21
1890-1899      100               877.03          133.80         1010.83
1890-1899      101               560.67           78.33          639.00
1890-1899      102               345.00           45.00          390.00
1890-1899      103               214.67           22.33          237.00
1890-1899      104               127.33            9.67          137.00
1890-1899      105                68.67            3.67           72.33
1890-1899      106                39.00            1.33           40.33
1890-1899      107                21.00            1.00           22.00
1890-1899      108                11.67            0.67           12.33
1890-1899      109                 4.67            0.00            4.67
1890-1899      110+                4.33            0.00            4.33
1900-1909        0                    .               .               .
1900-1909        1                    .               .               .
1900-1909        2                    .               .               .
1900-1909        3                    .               .               .
1900-1909        4                    .               .               .
1900-1909        5                    .               .               .
1900-1909        6                    .               .               .
1900-1909        7                    .               .               .
1900-1909        8                    .               .               .
1900-1909        9                    .               .               .
1900-1909       10                    .               .               .
1900-1909       11                    .               .               .
1900-1909       12                    .               .               .
1900-1909       13                    .               .               .
1900-1909       14                    .               .               .
1900-1909       15                    .               .               .
1900-1909       16                    .               .               .
1900-1909       17                    .               .               .
1900-1909       18                    .               .               .
1900-1909       19                    .               .               .
1900-1909       20                    .               .               .
1900-1909       21                    .               .               .
1900-1909       22                    .               .               .
1900-1909       23                    .               .               .
1900-1909       24                    .               .               .
1900-1909       25                    .               .               .
1900-1909       26                    .               .               .
1900-1909       27                    .               .               .
1900-1909       28                    .               .               .
1900-1909       29                    .               .               .
1900-1909       30                    .               .               .
1900-1909       31                    .               .               .
1900-1909       32                    .               .               .
1900-1909       33                    .               .               .
1900-1909       34                    .               .               .
1900-1909       35                    .               .               .
1900-1909       36                    .               .               .
1900-1909       37                    .               .               .
1900-1909       38                    .               .               .
1900-1909       39                    .               .               .
1900-1909       40             25335.50        26293.28        51628.78
1900-1909       41             37545.80        39038.48        76584.28
1900-1909       42             49490.48        51680.47       101170.95
1900-1909       43             61198.40        63916.31       125114.71
1900-1909       44             72263.21        75632.79       147896.00
1900-1909       45             82837.84        86831.91       169669.75
1900-1909       46             92770.37        97358.91       190129.29
1900-1909       47            103453.42       108464.12       211917.55
1900-1909       48            114284.54       119553.66       233838.20
1900-1909       49            114620.55       119693.44       234313.98
1900-1909       50            114411.29       119512.15       233923.44
1900-1909       51            113304.45       118231.49       231535.95
1900-1909       52            112775.84       117101.09       229876.94
1900-1909       53            111761.60       116154.43       227916.04
1900-1909       54            111059.32       114906.08       225965.40
1900-1909       55            110316.00       113621.74       223937.74
1900-1909       56            109784.32       112282.73       222067.06
1900-1909       57            108968.46       110872.12       219840.57
1900-1909       58            108306.03       109588.62       217894.65
1900-1909       59            107502.67       107734.55       215237.22
1900-1909       60            106903.48       106040.18       212943.66
1900-1909       61            105841.82       104102.40       209944.22
1900-1909       62            105283.43       101904.84       207188.27
1900-1909       63            103984.57        99312.67       203297.24
1900-1909       64            102832.23        96183.22       199015.45
1900-1909       65            101772.28        94183.66       195955.95
1900-1909       66            101222.24        91947.65       193169.89
1900-1909       67            100340.93        89156.32       189497.25
1900-1909       68             98598.25        86015.64       184613.89
1900-1909       69             96644.07        82034.99       178679.06
1900-1909       70             94282.47        78217.50       172499.97
1900-1909       71             91622.50        74216.26       165838.76
1900-1909       72             88655.27        69959.18       158614.45
1900-1909       73             85224.19        66224.89       151449.09
1900-1909       74             81537.84        62187.34       143725.18
1900-1909       75             78001.47        57847.10       135848.57
1900-1909       76             75070.50        53589.55       128660.04
1900-1909       77             72041.29        49326.67       121367.96
1900-1909       78             68291.43        44912.23       113203.66
1900-1909       79             64640.24        40424.55       105064.79
1900-1909       80             60424.57        36589.74        97014.31
1900-1909       81             56390.64        32659.71        89050.36
1900-1909       82             52426.88        29029.70        81456.58
1900-1909       83             48334.95        25590.55        73925.50
1900-1909       84             44155.29        22385.71        66541.00
1900-1909       85             40019.99        19365.81        59385.80
1900-1909       86             35979.73        16540.44        52520.18
1900-1909       87             32022.94        13875.47        45898.42
