New Zealand, Death rates (cohort 5x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1867-1869        0                    .               .               .
1867-1869      1-4                    .               .               .
1867-1869      5-9                    .               .               .
1867-1869     10-14                   .               .               .
1867-1869     15-19                   .               .               .
1867-1869     20-24                   .               .               .
1867-1869     25-29                   .               .               .
1867-1869     30-34                   .               .               .
1867-1869     35-39                   .               .               .
1867-1869     40-44                   .               .               .
1867-1869     45-49                   .               .               .
1867-1869     50-54                   .               .               .
1867-1869     55-59                   .               .               .
1867-1869     60-64                   .               .               .
1867-1869     65-69                   .               .               .
1867-1869     70-74                   .               .               .
1867-1869     75-79                   .               .               .
1867-1869     80-84                   .               .               .
1867-1869     85-89            0.169150        0.200199        0.181936
1867-1869     90-94            0.238284        0.302633        0.261861
1867-1869     95-99            0.404259        0.436549        0.413375
1867-1869    100-104           0.430515        0.537560        0.460130
1867-1869    105-109           0.317829              .        0.317829
1867-1869    110+              2.054795              .        2.054795
1870-1879        0                    .               .               .
1870-1879      1-4                    .               .               .
1870-1879      5-9                    .               .               .
1870-1879     10-14                   .               .               .
1870-1879     15-19                   .               .               .
1870-1879     20-24                   .               .               .
1870-1879     25-29                   .               .               .
1870-1879     30-34                   .               .               .
1870-1879     35-39                   .               .               .
1870-1879     40-44                   .               .               .
1870-1879     45-49                   .               .               .
1870-1879     50-54                   .               .               .
1870-1879     55-59                   .               .               .
1870-1879     60-64                   .               .               .
1870-1879     65-69                   .               .               .
1870-1879     70-74            0.048972        0.068752        0.058464
1870-1879     75-79            0.072464        0.094169        0.082591
1870-1879     80-84            0.105180        0.132908        0.117224
1870-1879     85-89            0.172332        0.213391        0.188469
1870-1879     90-94            0.248761        0.291376        0.263311
1870-1879     95-99            0.357787        0.426560        0.377620
1870-1879    100-104           0.480578        0.658391        0.515756
1870-1879    105-109           0.473829              .        0.473829
1870-1879    110+              0.375000              .        0.375000
1880-1889        0                    .               .               .
1880-1889      1-4                    .               .               .
1880-1889      5-9                    .               .               .
1880-1889     10-14                   .               .               .
1880-1889     15-19                   .               .               .
1880-1889     20-24                   .               .               .
1880-1889     25-29                   .               .               .
1880-1889     30-34                   .               .               .
1880-1889     35-39                   .               .               .
1880-1889     40-44                   .               .               .
1880-1889     45-49                   .               .               .
1880-1889     50-54                   .               .               .
1880-1889     55-59                   .               .               .
1880-1889     60-64            0.018868        0.028771        0.023715
1880-1889     65-69            0.025651        0.039819        0.032437
1880-1889     70-74            0.038497        0.058759        0.047813
1880-1889     75-79            0.065303        0.095171        0.078212
1880-1889     80-84            0.099881        0.136790        0.114394
1880-1889     85-89            0.158931        0.209979        0.176417
1880-1889     90-94            0.226409        0.286505        0.243396
1880-1889     95-99            0.319362        0.382229        0.333319
1880-1889    100-104           0.421770        0.558500        0.442143
1880-1889    105-109           0.561329        0.519045        0.555602
1880-1889    110+              3.000000        1.500000        2.000000
1890-1899        0                    .               .               .
1890-1899      1-4                    .               .               .
1890-1899      5-9                    .               .               .
1890-1899     10-14                   .               .               .
1890-1899     15-19                   .               .               .
1890-1899     20-24                   .               .               .
1890-1899     25-29                   .               .               .
1890-1899     30-34                   .               .               .
1890-1899     35-39                   .               .               .
1890-1899     40-44                   .               .               .
1890-1899     45-49                   .               .               .
1890-1899     50-54            0.007893        0.011267        0.009550
1890-1899     55-59            0.010422        0.015889        0.013068
1890-1899     60-64            0.014296        0.024564        0.019164
1890-1899     65-69            0.022162        0.039178        0.029862
1890-1899     70-74            0.035669        0.061571        0.046652
1890-1899     75-79            0.058147        0.094751        0.072406
1890-1899     80-84            0.088056        0.132898        0.103401
1890-1899     85-89            0.136441        0.193642        0.152801
1890-1899     90-94            0.209855        0.266425        0.222952
1890-1899     95-99            0.304516        0.376879        0.317648
1890-1899    100-104           0.459650        0.560299        0.471706
1890-1899    105-109           0.620690        0.750000        0.626374
1890-1899    110+              0.461538              .        0.461538
1900-1909        0                    .               .               .
1900-1909      1-4                    .               .               .
1900-1909      5-9                    .               .               .
1900-1909     10-14                   .               .               .
1900-1909     15-19                   .               .               .
1900-1909     20-24                   .               .               .
1900-1909     25-29                   .               .               .
1900-1909     30-34                   .               .               .
1900-1909     35-39                   .               .               .
1900-1909     40-44            0.003285        0.003864        0.003581
1900-1909     45-49            0.004548        0.005784        0.005180
1900-1909     50-54            0.005959        0.008847        0.007431
1900-1909     55-59            0.008787        0.015541        0.012192
1900-1909     60-64            0.013564        0.025567        0.019465
1900-1909     65-69            0.020662        0.039499        0.029528
1900-1909     70-74            0.032461        0.058793        0.044123
1900-1909     75-79            0.049583        0.085826        0.064347
1900-1909     80-84            0.079487        0.123371        0.095219
1900-1909     85-89            0.122442        0.173670        0.138129
1900-1909     90-94            0.196815        0.255552        0.211650
1900-1909     95-99            0.305893        0.367527        0.318031
1900-1909    100-104           0.454585        0.522988        0.464829
1900-1909    105-109           0.727358        0.744681        0.729371
1900-1909    110+                    .              .              .
1910-1919        0                    .               .               .
1910-1919      1-4                    .               .               .
1910-1919      5-9                    .               .               .
1910-1919     10-14                   .               .               .
1910-1919     15-19                   .               .               .
1910-1919     20-24                   .               .               .
1910-1919     25-29                   .               .               .
1910-1919     30-34            0.001755        0.002099        0.001925
1910-1919     35-39            0.001959        0.002485        0.002221
1910-1919     40-44            0.002334        0.003123        0.002728
