Spain, Death rates (cohort 5x10), 	Last modified: 12 Sep 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1827-1829        0                    .               .               .
1827-1829      1-4                    .               .               .
1827-1829      5-9                    .               .               .
1827-1829     10-14                   .               .               .
1827-1829     15-19                   .               .               .
1827-1829     20-24                   .               .               .
1827-1829     25-29                   .               .               .
1827-1829     30-34                   .               .               .
1827-1829     35-39                   .               .               .
1827-1829     40-44                   .               .               .
1827-1829     45-49                   .               .               .
1827-1829     50-54                   .               .               .
1827-1829     55-59                   .               .               .
1827-1829     60-64                   .               .               .
1827-1829     65-69                   .               .               .
1827-1829     70-74                   .               .               .
1827-1829     75-79                   .               .               .
1827-1829     80-84            0.169053        0.196195        0.180160
1827-1829     85-89            0.196006        0.249088        0.215255
1827-1829     90-94            0.277845        0.326708        0.292698
1827-1829     95-99            0.356235        0.420077        0.371783
1827-1829    100-104           0.397804        0.511099        0.415415
1827-1829    105-109           0.358181        0.432656        0.367730
1827-1829    110+              0.472373        0.265514        0.451305
1830-1839        0                    .               .               .
1830-1839      1-4                    .               .               .
1830-1839      5-9                    .               .               .
1830-1839     10-14                   .               .               .
1830-1839     15-19                   .               .               .
1830-1839     20-24                   .               .               .
1830-1839     25-29                   .               .               .
1830-1839     30-34                   .               .               .
1830-1839     35-39                   .               .               .
1830-1839     40-44                   .               .               .
1830-1839     45-49                   .               .               .
1830-1839     50-54                   .               .               .
1830-1839     55-59                   .               .               .
1830-1839     60-64                   .               .               .
1830-1839     65-69                   .               .               .
1830-1839     70-74            0.132790        0.132333        0.132565
1830-1839     75-79            0.149653        0.170625        0.159364
1830-1839     80-84            0.166087        0.193074        0.176754
1830-1839     85-89            0.199211        0.257037        0.219131
1830-1839     90-94            0.242829        0.286050        0.255123
1830-1839     95-99            0.335797        0.398475        0.350469
1830-1839    100-104           0.458323        0.492254        0.463894
1830-1839    105-109           0.448832        0.540492        0.461754
1830-1839    110+              0.430295        0.291768        0.409091
1840-1849        0                    .               .               .
1840-1849      1-4                    .               .               .
1840-1849      5-9                    .               .               .
1840-1849     10-14                   .               .               .
1840-1849     15-19                   .               .               .
1840-1849     20-24                   .               .               .
1840-1849     25-29                   .               .               .
1840-1849     30-34                   .               .               .
1840-1849     35-39                   .               .               .
1840-1849     40-44                   .               .               .
1840-1849     45-49                   .               .               .
1840-1849     50-54                   .               .               .
1840-1849     55-59                   .               .               .
1840-1849     60-64            0.047477        0.052721        0.050038
1840-1849     65-69            0.051607        0.060550        0.055871
1840-1849     70-74            0.093901        0.101947        0.097658
1840-1849     75-79            0.127818        0.152452        0.138734
1840-1849     80-84            0.145922        0.178867        0.158293
1840-1849     85-89            0.190620        0.246484        0.208755
1840-1849     90-94            0.255187        0.313349        0.270454
1840-1849     95-99            0.372637        0.430952        0.384698
1840-1849    100-104           0.420693        0.473076        0.428325
1840-1849    105-109           0.364028        0.238499        0.340304
1840-1849    110+              0.355427        0.266648        0.329537
1850-1859        0                    .               .               .
1850-1859      1-4                    .               .               .
1850-1859      5-9                    .               .               .
1850-1859     10-14                   .               .               .
1850-1859     15-19                   .               .               .
1850-1859     20-24                   .               .               .
1850-1859     25-29                   .               .               .
1850-1859     30-34                   .               .               .
1850-1859     35-39                   .               .               .
1850-1859     40-44                   .               .               .
1850-1859     45-49                   .               .               .
1850-1859     50-54            0.019244        0.023833        0.021485
1850-1859     55-59            0.019792        0.026429        0.022951
1850-1859     60-64            0.034746        0.041650        0.037980
1850-1859     65-69            0.044279        0.055226        0.049337
1850-1859     70-74            0.077205        0.089767        0.082898
1850-1859     75-79            0.110037        0.137203        0.121659
1850-1859     80-84            0.147336        0.183794        0.160756
1850-1859     85-89            0.206088        0.269594        0.225824
1850-1859     90-94            0.241795        0.288860        0.253539
1850-1859     95-99            0.357399        0.395996        0.365464
1850-1859    100-104           0.413906        0.336199        0.398699
1850-1859    105-109           0.258542        0.111271        0.207793
1850-1859    110+              0.118631        0.097981        0.109667
1860-1869        0                    .               .               .
1860-1869      1-4                    .               .               .
1860-1869      5-9                    .               .               .
1860-1869     10-14                   .               .               .
1860-1869     15-19                   .               .               .
1860-1869     20-24                   .               .               .
1860-1869     25-29                   .               .               .
1860-1869     30-34                   .               .               .
1860-1869     35-39                   .               .               .
1860-1869     40-44            0.012479        0.013939        0.013195
1860-1869     45-49            0.010920        0.014736        0.012772
1860-1869     50-54            0.014804        0.019529        0.017077
1860-1869     55-59            0.017121        0.024769        0.020769
1860-1869     60-64            0.028443        0.037943        0.032916
1860-1869     65-69            0.038017        0.051396        0.044197
1860-1869     70-74            0.068176        0.087899        0.077019
1860-1869     75-79            0.098395        0.132220        0.112439
1860-1869     80-84            0.128138        0.161416        0.140245
1860-1869     85-89            0.186919        0.232207        0.201324
1860-1869     90-94            0.244485        0.290051        0.256731
1860-1869     95-99            0.360745        0.400868        0.369759
1860-1869    100-104           0.450292        0.449120        0.450075
1860-1869    105-109           0.409625        0.253376        0.364057
1860-1869    110+              0.403832        0.331821        0.378285
1870-1879        0                    .               .               .
1870-1879      1-4                    .               .               .
1870-1879      5-9                    .               .               .
1870-1879     10-14                   .               .               .
1870-1879     15-19                   .               .               .
1870-1879     20-24                   .               .               .
1870-1879     25-29                   .               .               .
1870-1879     30-34            0.010840        0.009627        0.010253
1870-1879     35-39            0.009326        0.009401        0.009362
1870-1879     40-44            0.010583        0.012235        0.011374
1870-1879     45-49            0.009978        0.014275        0.012031
1870-1879     50-54            0.011906        0.017575        0.014599
1870-1879     55-59            0.014734        0.023123        0.018664
1870-1879     60-64            0.025014        0.038315        0.031101
1870-1879     65-69            0.034535        0.051976        0.042190
1870-1879     70-74            0.051952        0.069348        0.059212
1870-1879     75-79            0.078136        0.103505        0.088027
1870-1879     80-84            0.119663        0.149634        0.130299
1870-1879     85-89            0.179398        0.219812        0.192128
1870-1879     90-94            0.251195        0.295411        0.263118
1870-1879     95-99            0.356483        0.397413        0.365742
1870-1879    100-104           0.447242        0.468305        0.451428
1870-1879    105-109           0.504265        0.477148        0.498425
1870-1879    110+              0.863636        1.666667        0.960000
1880-1889        0                    .               .               .
1880-1889      1-4                    .               .               .
1880-1889      5-9                    .               .               .
1880-1889     10-14                   .               .               .
1880-1889     15-19                   .               .               .
1880-1889     20-24            0.008687        0.008622        0.008655
1880-1889     25-29            0.008386        0.007791        0.008101
1880-1889     30-34            0.009787        0.009344        0.009576
1880-1889     35-39            0.008817        0.009499        0.009145
1880-1889     40-44            0.007835        0.009973        0.008869
1880-1889     45-49            0.007998        0.012580        0.010217
1880-1889     50-54            0.010885        0.018889        0.014727
1880-1889     55-59            0.013443        0.024180        0.018442
1880-1889     60-64            0.018283        0.029277        0.023209
1880-1889     65-69            0.026655        0.039045        0.032036
1880-1889     70-74            0.043644        0.059734        0.050410
1880-1889     75-79            0.069023        0.091962        0.078173
1880-1889     80-84            0.108943        0.139727        0.120025
1880-1889     85-89            0.171164        0.207861        0.182979
1880-1889     90-94            0.243476        0.280460        0.253861
1880-1889     95-99            0.321573        0.346504        0.327765
1880-1889    100-104           0.432688        0.497350        0.446638
1880-1889    105-109           0.556976        0.600000        0.565119
1880-1889    110+              1.263158        0.677419        1.093458
1890-1899        0                    .               .               .
1890-1899      1-4                    .               .               .
1890-1899      5-9                    .               .               .
1890-1899     10-14            0.004205        0.003757        0.003982
1890-1899     15-19            0.006090        0.006057        0.006074
1890-1899     20-24            0.008496        0.008664        0.008576
1890-1899     25-29            0.008494        0.008248        0.008376
1890-1899     30-34            0.006544        0.006549        0.006547
1890-1899     35-39            0.006157        0.007766        0.006934
1890-1899     40-44            0.006805        0.011660        0.009137
1890-1899     45-49            0.007375        0.013900        0.010463
1890-1899     50-54            0.008054        0.014007        0.010835
1890-1899     55-59            0.009725        0.016681        0.012926
1890-1899     60-64            0.014406        0.023574        0.018520
1890-1899     65-69            0.021871        0.035545        0.027821
1890-1899     70-74            0.036618        0.056393        0.044887
1890-1899     75-79            0.060808        0.086820        0.071001
1890-1899     80-84            0.095760        0.127895        0.107090
1890-1899     85-89            0.147041        0.182257        0.158130
1890-1899     90-94            0.225174        0.262019        0.235384
1890-1899     95-99            0.325495        0.368446        0.335758
1890-1899    100-104           0.451390        0.517425        0.464383
1890-1899    105-109           0.581764        0.667081        0.594303
1890-1899    110+              0.800000        1.500000        0.848276
1900-1909        0             0.193294        0.229445        0.211766
1900-1909      1-4             0.040777        0.041930        0.041359
1900-1909      5-9             0.006981        0.006762        0.006871
1900-1909     10-14            0.004298        0.003819        0.004059
1900-1909     15-19            0.005865        0.005685        0.005777
1900-1909     20-24            0.005728        0.006006        0.005863
1900-1909     25-29            0.005376        0.006505        0.005926
1900-1909     30-34            0.005210        0.008539        0.006828
1900-1909     35-39            0.005094        0.008970        0.006950
1900-1909     40-44            0.004561        0.007348        0.005882
1900-1909     45-49            0.004614        0.007343        0.005904
1900-1909     50-54            0.005615        0.009336        0.007368
1900-1909     55-59            0.007500        0.013543        0.010314
1900-1909     60-64            0.011482        0.021328        0.015967
1900-1909     65-69            0.017729        0.032734        0.024337
1900-1909     70-74            0.028195        0.048737        0.036810
1900-1909     75-79            0.045643        0.071764        0.055899
1900-1909     80-84            0.075886        0.107798        0.087240
1900-1909     85-89            0.125437        0.161719        0.136976
1900-1909     90-94            0.205051        0.245433        0.216243
1900-1909     95-99            0.310180        0.361758        0.322264
1900-1909    100-104           0.442544        0.495087        0.452502
1900-1909    105-109           0.584169        0.671078        0.597067
1900-1909    110+              0.880937        0.585171        0.828976
1910-1919        0             0.162011        0.185387        0.174129
1910-1919      1-4             0.040479        0.041436        0.040965
1910-1919      5-9             0.006501        0.006490        0.006495
1910-1919     10-14            0.002817        0.002730        0.002774
1910-1919     15-19            0.003848        0.004735        0.004283
1910-1919     20-24            0.004628        0.009162        0.006782
1910-1919     25-29            0.004418        0.008839        0.006467
1910-1919     30-34            0.003541        0.005470        0.004432
1910-1919     35-39            0.002897        0.003964        0.003394
1910-1919     40-44            0.002802        0.003957        0.003344
1910-1919     45-49            0.003338        0.005281        0.004246
1910-1919     50-54            0.004657        0.008110        0.006259
1910-1919     55-59            0.006394        0.012437        0.009169
1910-1919     60-64            0.009069        0.018576        0.013347
1910-1919     65-69            0.013117        0.026853        0.019111
1910-1919     70-74            0.020893        0.040371        0.029015
1910-1919     75-79            0.035555        0.061317        0.045609
1910-1919     80-84            0.061586        0.095233        0.073445
1910-1919     85-89            0.109957        0.149849        0.122381
1910-1919     90-94            0.183862        0.229637        0.196121
1910-1919     95-99            0.284244        0.339520        0.296487
1910-1919    100-104           0.410338        0.489112        0.423895
1910-1919    105-109                  .               .               .
1910-1919    110+                     .               .               .
1920-1929        0             0.141259        0.160873        0.151391
1920-1929      1-4             0.027236        0.027706        0.027476
1920-1929      5-9             0.003713        0.003978        0.003847
1920-1929     10-14            0.002328        0.002590        0.002459
1920-1929     15-19            0.003210        0.004061        0.003632
1920-1929     20-24            0.003235        0.004651        0.003931
1920-1929     25-29            0.002318        0.003173        0.002736
1920-1929     30-34            0.001610        0.002221        0.001908
1920-1929     35-39            0.001663        0.002408        0.002028
1920-1929     40-44            0.002011        0.003308        0.002647
1920-1929     45-49            0.002710        0.004916        0.003790
1920-1929     50-54            0.003623        0.007443        0.005486
1920-1929     55-59            0.004788        0.010882        0.007728
1920-1929     60-64            0.006826        0.016047        0.011193
1920-1929     65-69            0.010037        0.023459        0.016215
1920-1929     70-74            0.016103        0.034714        0.024325
1920-1929     75-79            0.027844        0.052780        0.038226
1920-1929     80-84            0.049599        0.080484        0.061434
1920-1929     85-89            0.090859        0.126744        0.103229
1920-1929     90-94            0.161816        0.203444        0.174248
1920-1929     95-99                   .               .               .
1920-1929    100-104                  .               .               .
1920-1929    105-109                  .               .               .
1920-1929    110+                     .               .               .
1930-1939        0             0.122077        0.143900        0.133259
1930-1939      1-4             0.018244        0.019205        0.018732
1930-1939      5-9             0.003118        0.003501        0.003311
1930-1939     10-14            0.001549        0.001732        0.001641
1930-1939     15-19            0.001454        0.001747        0.001601
1930-1939     20-24            0.001069        0.001537        0.001303
1930-1939     25-29            0.001017        0.001528        0.001270
1930-1939     30-34            0.001022        0.001640        0.001326
1930-1939     35-39            0.001210        0.002088        0.001643
1930-1939     40-44            0.001491        0.002917        0.002196
1930-1939     45-49            0.002003        0.004289        0.003130
1930-1939     50-54            0.002791        0.006508        0.004611
1930-1939     55-59            0.003805        0.009552        0.006589
1930-1939     60-64            0.005266        0.013666        0.009273
1930-1939     65-69            0.007832        0.019445        0.013253
1930-1939     70-74            0.012303        0.027484        0.019172
1930-1939     75-79            0.020922        0.040700        0.029468
1930-1939     80-84            0.039143        0.064556        0.049425
1930-1939     85-89                   .               .               .
1930-1939     90-94                   .               .               .
1930-1939     95-99                   .               .               .
1930-1939    100-104                  .               .               .
1930-1939    105-109                  .               .               .
1930-1939    110+                     .               .               .
1940-1949        0             0.096002        0.111971        0.104178
1940-1949      1-4             0.009221        0.009531        0.009380
1940-1949      5-9             0.001421        0.001601        0.001513
1940-1949     10-14            0.000585        0.000760        0.000674
1940-1949     15-19            0.000497        0.000937        0.000721
1940-1949     20-24            0.000571        0.001205        0.000891
1940-1949     25-29            0.000617        0.001265        0.000941
1940-1949     30-34            0.000690        0.001352        0.001021
1940-1949     35-39            0.000843        0.001740        0.001292
1940-1949     40-44            0.001185        0.002639        0.001910
1940-1949     45-49            0.001659        0.004017        0.002830
1940-1949     50-54            0.002260        0.005686        0.003951
1940-1949     55-59            0.003044        0.008085        0.005511
1940-1949     60-64            0.004225        0.011114        0.007555
1940-1949     65-69            0.006114        0.015219        0.010443
1940-1949     70-74            0.009653        0.021925        0.015344
1940-1949     75-79                   .               .               .
1940-1949     80-84                   .               .               .
1940-1949     85-89                   .               .               .
1940-1949     90-94                   .               .               .
1940-1949     95-99                   .               .               .
1940-1949    100-104                  .               .               .
1940-1949    105-109                  .               .               .
1940-1949    110+                     .               .               .
1950-1959        0             0.052939        0.064449        0.058836
1950-1959      1-4             0.003003        0.003192        0.003100
1950-1959      5-9             0.000547        0.000721        0.000635
1950-1959     10-14            0.000340        0.000491        0.000417
1950-1959     15-19            0.000373        0.000864        0.000622
1950-1959     20-24            0.000415        0.001118        0.000771
