Republic of Korea, Life tables (period 5x10), Females	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
2003-2009        0      0.00390  0.00389  0.14  100000     389   99666  8210584  82.11
2003-2009      1-4      0.00027  0.00107  1.69   99611     107  398198  8110918  81.43
2003-2009      5-9      0.00014  0.00070  2.28   99504      70  497333  7712721  77.51
2003-2009     10-14     0.00012  0.00059  2.73   99435      58  497042  7215388  72.56
2003-2009     15-19     0.00022  0.00109  2.72   99377     109  496635  6718347  67.60
2003-2009     20-24     0.00035  0.00177  2.65   99268     176  495926  6221712  62.68
2003-2009     25-29     0.00044  0.00222  2.50   99092     220  494910  5725786  57.78
2003-2009     30-34     0.00055  0.00272  2.58   98872     269  493709  5230876  52.91
2003-2009     35-39     0.00072  0.00361  2.65   98603     356  492178  4737166  48.04
2003-2009     40-44     0.00102  0.00511  2.66   98247     502  490063  4244988  43.21
2003-2009     45-49     0.00148  0.00737  2.63   97746     720  487022  3754926  38.42
2003-2009     50-54     0.00211  0.01051  2.64   97025    1020  482719  3267904  33.68
2003-2009     55-59     0.00310  0.01541  2.66   96005    1479  476572  2785184  29.01
2003-2009     60-64     0.00505  0.02495  2.69   94526    2359  467193  2308612  24.42
2003-2009     65-69     0.00895  0.04385  2.73   92168    4042  451678  1841419  19.98
2003-2009     70-74     0.01721  0.08283  2.73   88126    7299  424036  1389741  15.77
2003-2009     75-79     0.03441  0.15943  2.70   80827   12886  374490   965704  11.95
2003-2009     80-84     0.06681  0.28819  2.62   67941   19580  293063   591215   8.70
2003-2009     85-89     0.11973  0.46001  2.48   48361   22246  185808   298151   6.17
2003-2009     90-94     0.19957  0.64674  2.28   26114   16889   84627   112344   4.30
2003-2009     95-99     0.31230  0.81058  2.03    9225    7478   23945    27717   3.00
2003-2009    100-104    0.45317  0.91392  1.74    1747    1597    3524     3772   2.16
2003-2009    105-109    0.60289  0.96282  1.47     150     145     240      248   1.65
2003-2009    110+       0.71948  1.00000  1.39       6       6       8        8   1.39
2010-2018        0      0.00271  0.00271  0.14  100000     271   99768  8491375  84.91
2010-2018      1-4      0.00016  0.00063  1.61   99729      63  398767  8391607  84.14
2010-2018      5-9      0.00008  0.00040  2.37   99666      40  498228  7992840  80.20
2010-2018     10-14     0.00008  0.00041  2.65   99627      41  498038  7494612  75.23
2010-2018     15-19     0.00017  0.00084  2.69   99586      84  497736  6996575  70.26
2010-2018     20-24     0.00025  0.00126  2.60   99502     125  497210  6498839  65.31
2010-2018     25-29     0.00035  0.00176  2.62   99377     175  496467  6001629  60.39
2010-2018     30-34     0.00048  0.00242  2.60   99202     240  495433  5505162  55.49
2010-2018     35-39     0.00061  0.00306  2.62   98962     302  494090  5009729  50.62
2010-2018     40-44     0.00084  0.00422  2.62   98659     416  492309  4515639  45.77
2010-2018     45-49     0.00118  0.00590  2.65   98243     579  489854  4023330  40.95
2010-2018     50-54     0.00164  0.00818  2.61   97664     799  486413  3533477  36.18
2010-2018     55-59     0.00222  0.01106  2.64   96865    1071  481792  3047064  31.46
2010-2018     60-64     0.00338  0.01678  2.68   95793    1608  475232  2565272  26.78
2010-2018     65-69     0.00575  0.02839  2.74   94185    2674  464875  2090040  22.19
2010-2018     70-74     0.01123  0.05477  2.76   91511    5012  446319  1625165  17.76
2010-2018     75-79     0.02319  0.11020  2.75   86499    9532  411038  1178846  13.63
2010-2018     80-84     0.04844  0.21787  2.70   76967   16769  346213   767808   9.98
2010-2018     85-89     0.09537  0.38709  2.57   60198   23302  244324   421595   7.00
2010-2018     90-94     0.16948  0.58576  2.36   36896   21612  127518   177272   4.80
2010-2018     95-99     0.28241  0.77824  2.12   15284   11894   42118    49754   3.26
2010-2018    100-104    0.43196  0.90445  1.79    3389    3065    7097     7636   2.25
2010-2018    105-109    0.59597  0.96205  1.48     324     312     523      540   1.67
2010-2018    110+       0.72424  1.00000  1.38      12      12      17       17   1.38
