Republic of Korea, Death rates (period 5x5), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2004        0             0.004708        0.005547        0.005145
2003-2004      1-4             0.000313        0.000362        0.000339
2003-2004      5-9             0.000158        0.000225        0.000193
2003-2004     10-14            0.000125        0.000179        0.000153
2003-2004     15-19            0.000234        0.000470        0.000357
2003-2004     20-24            0.000326        0.000643        0.000489
2003-2004     25-29            0.000408        0.000818        0.000617
2003-2004     30-34            0.000526        0.001067        0.000802
2003-2004     35-39            0.000757        0.001771        0.001274
2003-2004     40-44            0.001131        0.003022        0.002096
2003-2004     45-49            0.001610        0.004713        0.003185
2003-2004     50-54            0.002350        0.007084        0.004731
2003-2004     55-59            0.003494        0.009848        0.006624
2003-2004     60-64            0.005803        0.015820        0.010514
2003-2004     65-69            0.010521        0.025286        0.017029
2003-2004     70-74            0.020137        0.040832        0.028114
2003-2004     75-79            0.039348        0.066745        0.048821
2003-2004     80-84            0.074329        0.109188        0.085355
2003-2004     85-89            0.130884        0.172170        0.141704
2003-2004     90-94            0.211756        0.254476        0.220863
2003-2004     95-99            0.306437        0.334238        0.311100
2003-2004    100-104           0.481950        0.477577        0.481435
2003-2004    105-109           0.711551        1.065625        0.728511
2003-2004    110+              1.950920              .        1.950920
2005-2009        0             0.003564        0.003952        0.003764
2005-2009      1-4             0.000242        0.000284        0.000264
2005-2009      5-9             0.000130        0.000172        0.000152
2005-2009     10-14            0.000114        0.000157        0.000137
2005-2009     15-19            0.000212        0.000401        0.000312
2005-2009     20-24            0.000372        0.000557        0.000468
2005-2009     25-29            0.000458        0.000729        0.000597
2005-2009     30-34            0.000556        0.000895        0.000729
2005-2009     35-39            0.000708        0.001369        0.001044
2005-2009     40-44            0.000980        0.002400        0.001706
2005-2009     45-49            0.001427        0.003908        0.002686
2005-2009     50-54            0.002013        0.005818        0.003927
2005-2009     55-59            0.002937        0.008461        0.005681
2005-2009     60-64            0.004727        0.012721        0.008561
2005-2009     65-69            0.008292        0.021058        0.014079
2005-2009     70-74            0.015960        0.034875        0.023754
2005-2009     75-79            0.032110        0.058865        0.041503
2005-2009     80-84            0.062959        0.099841        0.074450
2005-2009     85-89            0.113604        0.159888        0.126297
2005-2009     90-94            0.192529        0.238425        0.202382
2005-2009     95-99            0.290058        0.329749        0.297379
2005-2009    100-104           0.430032        0.400602        0.425705
2005-2009    105-109           0.591193        0.593239        0.591397
2005-2009    110+              1.883482              .        1.883482
2010-2014        0             0.002852        0.003433        0.003151
2010-2014      1-4             0.000174        0.000207        0.000191
2010-2014      5-9             0.000088        0.000119        0.000104
2010-2014     10-14            0.000087        0.000130        0.000109
2010-2014     15-19            0.000181        0.000342        0.000266
2010-2014     20-24            0.000272        0.000492        0.000388
2010-2014     25-29            0.000394        0.000677        0.000540
2010-2014     30-34            0.000509        0.000838        0.000677
2010-2014     35-39            0.000644        0.001211        0.000933
2010-2014     40-44            0.000881        0.001935        0.001416
2010-2014     45-49            0.001256        0.003207        0.002250
2010-2014     50-54            0.001741        0.004940        0.003354
2010-2014     55-59            0.002357        0.007049        0.004694
2010-2014     60-64            0.003675        0.010332        0.006934
2010-2014     65-69            0.006347        0.016070        0.010906
2010-2014     70-74            0.012263        0.028563        0.019366
2010-2014     75-79            0.024897        0.049775        0.034504
2010-2014     80-84            0.051314        0.085997        0.062302
2010-2014     85-89            0.097977        0.145430        0.110691
2010-2014     90-94            0.170625        0.219771        0.181810
2010-2014     95-99            0.266691        0.310889        0.274472
2010-2014    100-104           0.416120        0.470389        0.424721
2010-2014    105-109           0.598108        0.732972        0.616053
2010-2014    110+              1.438985              .        1.438985
2015-2018        0             0.002511        0.003049        0.002787
2015-2018      1-4             0.000135        0.000157        0.000146
2015-2018      5-9             0.000069        0.000101        0.000085
2015-2018     10-14            0.000074        0.000098        0.000086
2015-2018     15-19            0.000153        0.000270        0.000214
2015-2018     20-24            0.000228        0.000408        0.000323
2015-2018     25-29            0.000299        0.000562        0.000436
2015-2018     30-34            0.000451        0.000706        0.000582
2015-2018     35-39            0.000572        0.000983        0.000781
2015-2018     40-44            0.000800        0.001570        0.001191
2015-2018     45-49            0.001096        0.002563        0.001838
2015-2018     50-54            0.001516        0.004077        0.002815
2015-2018     55-59            0.002060        0.005957        0.004007
2015-2018     60-64            0.003035        0.008677        0.005808
2015-2018     65-69            0.005054        0.013375        0.009050
2015-2018     70-74            0.009888        0.022743        0.015709
2015-2018     75-79            0.020773        0.042270        0.029613
2015-2018     80-84            0.043997        0.076277        0.055290
2015-2018     85-89            0.089848        0.131361        0.101188
2015-2018     90-94            0.163223        0.212209        0.174156
2015-2018     95-99            0.255421        0.302971        0.264386
2015-2018    100-104           0.398681        0.430874        0.403412
2015-2018    105-109           0.562248        0.665055        0.575411
2015-2018    110+              1.260527              .        1.260527
