Republic of Korea, Deaths (period 1x5), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2004        0              2090.25         2679.08         4769.33
2003-2004        1               213.03          226.00          439.03
2003-2004        2               167.02          239.00          406.02
2003-2004        3               160.01          208.00          368.01
2003-2004        4               152.01          203.01          355.02
2003-2004        5               102.01          177.00          279.01
2003-2004        6               130.02          169.00          299.02
2003-2004        7               104.01          184.01          288.02
2003-2004        8                85.01          155.01          240.02
2003-2004        9                89.02          128.00          217.02
2003-2004       10                82.01          140.00          222.01
2003-2004       11                81.02          136.00          217.02
2003-2004       12                68.00          108.00          176.00
2003-2004       13                84.01          117.00          201.01
2003-2004       14                85.00          148.00          233.00
2003-2004       15               102.02          200.00          302.02
2003-2004       16               133.03          240.00          373.03
2003-2004       17               141.01          297.01          438.02
2003-2004       18               150.02          384.01          534.03
2003-2004       19               188.01          443.00          631.01
2003-2004       20               204.03          480.02          684.05
2003-2004       21               244.03          447.01          691.04
2003-2004       22               278.04          550.01          828.05
2003-2004       23               286.04          571.01          857.05
2003-2004       24               268.03          622.01          890.04
2003-2004       25               297.03          551.01          848.04
2003-2004       26               308.03          641.02          949.05
2003-2004       27               300.04          619.01          919.05
2003-2004       28               319.04          688.01         1007.05
2003-2004       29               353.04          797.02         1150.06
2003-2004       30               404.05          824.02         1228.07
2003-2004       31               416.04          884.02         1300.06
2003-2004       32               439.05          972.03         1411.08
2003-2004       33               527.06         1059.03         1586.09
2003-2004       34               571.07         1249.03         1820.10
2003-2004       35               583.07         1276.04         1859.11
2003-2004       36               592.06         1434.03         2026.09
2003-2004       37               632.07         1477.03         2109.10
2003-2004       38               658.07         1767.04         2425.11
2003-2004       39               728.08         1830.04         2558.12
2003-2004       40               740.09         2050.06         2790.15
2003-2004       41               841.10         2440.06         3281.16
2003-2004       42               983.10         2766.07         3749.17
2003-2004       43              1161.13         3162.08         4323.21
2003-2004       44              1171.12         3217.09         4388.21
2003-2004       45              1041.11         3240.08         4281.19
2003-2004       46              1128.13         3455.10         4583.23
2003-2004       47              1238.14         3635.09         4873.23
2003-2004       48              1218.15         3672.09         4890.24
2003-2004       49              1197.13         3585.09         4782.22
2003-2004       50              1159.13         3475.09         4634.22
2003-2004       51              1223.15         3729.10         4952.25
2003-2004       52              1162.13         3607.09         4769.22
2003-2004       53              1173.14         3633.09         4806.23
2003-2004       54              1332.15         4010.11         5342.26
2003-2004       55              1408.17         4102.11         5510.28
2003-2004       56              1523.17         4285.11         5808.28
2003-2004       57              1439.15         3983.09         5422.24
2003-2004       58              1428.17         3881.10         5309.27
2003-2004       59              1676.20         4199.11         5875.31
2003-2004       60              2025.23         5087.13         7112.36
2003-2004       61              2383.27         6110.15         8493.42
2003-2004       62              2525.28         6388.16         8913.44
2003-2004       63              2548.29         5973.16         8521.45
2003-2004       64              2937.34         6506.16         9443.50
2003-2004       65              3077.34         6576.17         9653.51
2003-2004       66              3283.38         6899.19        10182.57
2003-2004       67              3781.43         7200.18        10981.61
2003-2004       68              4143.47         7389.20        11532.67
2003-2004       69              4341.49         7224.18        11565.67
2003-2004       70              4640.53         6959.18        11599.71
2003-2004       71              4795.55         6695.16        11490.71
2003-2004       72              5108.56         6565.17        11673.73
2003-2004       73              5503.64         6305.16        11808.80
2003-2004       74              6082.69         6706.17        12788.86
2003-2004       75              6514.74         6533.17        13047.91
2003-2004       76              6728.76         6285.16        13013.92
2003-2004       77              6895.78         6003.15        12898.93
