Republic of Korea, Life tables (period 5x10), Males	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
2003-2009        0      0.00443  0.00441  0.14  100000     441   99621  7535301  75.35
2003-2009      1-4      0.00031  0.00125  1.76   99559     125  397955  7435680  74.69
2003-2009      5-9      0.00019  0.00095  2.33   99434      94  496918  7037725  70.78
2003-2009     10-14     0.00016  0.00082  2.66   99340      81  496509  6540807  65.84
2003-2009     15-19     0.00042  0.00211  2.80   99259     209  495833  6044298  60.89
2003-2009     20-24     0.00058  0.00291  2.63   99049     288  494562  5548465  56.02
2003-2009     25-29     0.00075  0.00377  2.59   98761     372  492910  5053902  51.17
2003-2009     30-34     0.00094  0.00471  2.63   98390     464  490851  4560993  46.36
2003-2009     35-39     0.00148  0.00739  2.71   97926     724  487973  4070142  41.56
2003-2009     40-44     0.00258  0.01282  2.71   97202    1246  483153  3582169  36.85
2003-2009     45-49     0.00414  0.02049  2.67   95956    1966  475192  3099016  32.30
2003-2009     50-54     0.00618  0.03047  2.65   93990    2864  463212  2623823  27.92
2003-2009     55-59     0.00887  0.04344  2.62   91126    3958  446206  2160612  23.71
2003-2009     60-64     0.01365  0.06615  2.67   87168    5766  422390  1714406  19.67
2003-2009     65-69     0.02234  0.10614  2.66   81402    8640  386827  1292016  15.87
2003-2009     70-74     0.03679  0.16916  2.62   72762   12308  334572   905189  12.44
2003-2009     75-79     0.06166  0.26840  2.59   60454   16226  263131   570616   9.44
2003-2009     80-84     0.10326  0.40976  2.48   44228   18123  175512   307485   6.95
2003-2009     85-89     0.16517  0.57419  2.35   26105   14990   90751   131973   5.06
2003-2009     90-94     0.24443  0.71908  2.14   11116    7993   32701    41222   3.71
2003-2009     95-99     0.35102  0.84457  1.93    3123    2637    7513     8521   2.73
2003-2009    100-104    0.47340  0.92116  1.68     485     447     944     1008   2.08
2003-2009    105-109    0.59971  0.96102  1.46      38      37      61       63   1.66
2003-2009    110+       0.69875  1.00000  1.43       1       1       2        2   1.43
2010-2018        0      0.00328  0.00327  0.14  100000     327   99720  7856030  78.56
2010-2018      1-4      0.00019  0.00075  1.64   99673      74  398517  7756310  77.82
2010-2018      5-9      0.00011  0.00056  2.34   99599      55  497848  7357793  73.87
2010-2018     10-14     0.00012  0.00058  2.78   99544      58  497590  6859945  68.91
2010-2018     15-19     0.00031  0.00154  2.83   99486     154  497096  6362355  63.95
2010-2018     20-24     0.00045  0.00227  2.68   99332     225  496138  5865259  59.05
2010-2018     25-29     0.00063  0.00313  2.60   99107     310  494792  5369121  54.18
2010-2018     30-34     0.00078  0.00390  2.58   98797     386  493054  4874329  49.34
2010-2018     35-39     0.00111  0.00553  2.67   98411     545  490787  4381275  44.52
2010-2018     40-44     0.00178  0.00884  2.70   97867     865  487341  3890487  39.75
2010-2018     45-49     0.00292  0.01448  2.70   97002    1404  481772  3403146  35.08
2010-2018     50-54     0.00456  0.02257  2.64   95597    2158  472899  2921374  30.56
2010-2018     55-59     0.00655  0.03225  2.64   93440    3013  460074  2448475  26.20
2010-2018     60-64     0.00957  0.04679  2.64   90427    4231  442141  1988402  21.99
2010-2018     65-69     0.01483  0.07169  2.68   86195    6179  416632  1546260  17.94
2010-2018     70-74     0.02601  0.12264  2.68   80016    9813  377295  1129629  14.12
2010-2018     75-79     0.04665  0.21009  2.64   70203   14749  316172   752333  10.72
2010-2018     80-84     0.08229  0.34255  2.56   55454   18996  230857   436161   7.87
2010-2018     85-89     0.14003  0.51427  2.42   36458   18749  133890   205305   5.63
2010-2018     90-94     0.21831  0.67862  2.21   17709   12018   55048    71415   4.03
2010-2018     95-99     0.32963  0.82663  1.98    5691    4705   14272    16367   2.88
2010-2018    100-104    0.46176  0.91697  1.71     987     905    1959     2095   2.12
2010-2018    105-109    0.60028  0.96173  1.47      82      79     131      136   1.66
2010-2018    110+       0.70860  1.00000  1.41       3       3       4        4   1.41
