Republic of Korea, Exposure to risk (period 5x10), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2009        0           1502837.29      1614654.07      3117491.36
2003-2009      1-4           6819775.64      7393249.98     14213025.63
2003-2009      5-9          10476106.71     11528687.16     22004793.87
2003-2009     10-14         11408089.06     12859754.30     24267843.36
2003-2009     15-19         10767786.14     11968748.53     22736534.67
2003-2009     20-24         12193252.73     13037880.33     25231133.07
2003-2009     25-29         13616176.26     14253089.80     27869266.06
2003-2009     30-34         14654674.74     15240238.20     29894912.94
2003-2009     35-39         15325714.70     15909047.08     31234761.78
2003-2009     40-44         14740663.48     15400408.18     30141071.66
2003-2009     45-49         14081628.68     14513687.01     28595315.68
2003-2009     50-54         10753176.65     10883636.04     21636812.69
2003-2009     55-59          8204943.37      8062749.66     16267693.03
2003-2009     60-64          7353172.08      6703830.10     14057002.18
2003-2009     65-69          6727477.95      5505559.67     12233037.62
2003-2009     70-74          5191192.51      3542698.75      8733891.27
2003-2009     75-79          3533458.55      1900777.97      5434236.52
2003-2009     80-84          2096776.98       954275.22      3051052.20
2003-2009     85-89           975134.24       363151.57      1338285.82
2003-2009     90-94           320275.35        87369.12       407644.47
2003-2009     95-99            65991.99        14538.46        80530.45
2003-2009    100-104            7753.98         1258.05         9012.03
2003-2009    105-109             469.08           44.41          513.50
2003-2009    110+                  4.06            0.00            4.06
2010-2018        0           1819795.52      1922805.50      3742601.02
2010-2018      1-4           8010717.27      8472154.84     16482872.11
2010-2018      5-9          10284658.07     10998755.88     21283413.95
2010-2018     10-14         11857597.07     12895404.48     24753001.56
2010-2018     15-19         14094996.57     15657550.28     29752546.85
2010-2018     20-24         14291097.41     15995005.22     30286102.64
2010-2018     25-29         14437804.68     15589719.50     30027524.18
2010-2018     30-34         16587126.10     17370294.58     33957420.68
2010-2018     35-39         17965476.98     18630586.50     36596063.48
2010-2018     40-44         19313376.50     19948597.33     39261973.84
2010-2018     45-49         19226532.57     19849557.34     39076089.91
2010-2018     50-54         18658191.42     19075815.11     37734006.53
2010-2018     55-59         16364627.88     16284645.15     32649273.02
2010-2018     60-64         12213129.16     11759099.19     23972228.35
2010-2018     65-69          9724541.39      8775647.63     18500189.02
2010-2018     70-74          8625272.92      6876688.76     15501961.68
2010-2018     75-79          6978143.12      4628856.18     11606999.30
2010-2018     80-84          4498556.10      2259019.60      6757575.69
2010-2018     85-89          2253850.98       836620.34      3090471.32
2010-2018     90-94           800651.43       232744.41      1033395.84
2010-2018     95-99           175159.65        39248.98       214408.63
2010-2018    100-104           20642.10         3701.51        24343.61
2010-2018    105-109            1067.45          159.78         1227.23
2010-2018    110+                 12.52            0.00           12.52
