Republic of Korea, Deaths (period 5x10), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2003-2009        0              5863.49         7151.28        13014.77
2003-2009      1-4              1806.18         2290.08         4096.26
2003-2009      5-9              1452.14         2174.09         3626.23
2003-2009     10-14             1335.13         2098.06         3433.19
2003-2009     15-19             2354.21         5030.23         7384.44
2003-2009     20-24             4356.38         7623.32        11979.70
2003-2009     25-29             6045.47        10754.50        16799.97
2003-2009     30-34             8009.65        14447.64        22457.29
2003-2009     35-39            11053.90        23548.05        34601.95
2003-2009     40-44            15100.26        39761.76        54862.02
2003-2009     45-49            20752.67        59722.71        80475.38
2003-2009     50-54            22512.84        66621.39        89134.23
2003-2009     55-59            25291.04        71100.30        96391.34
2003-2009     60-64            37061.12        91168.97       128230.09
2003-2009     65-69            59729.87       121836.47       181566.34
2003-2009     70-74            88272.18       128398.32       216670.50
2003-2009     75-79           119737.61       115501.72       235239.33
2003-2009     80-84           137997.09        97552.66       235549.75
2003-2009     85-89           114822.14        59084.03       173906.17
2003-2009     90-94            63166.00        21171.07        84337.07
2003-2009     95-99            19398.50         4808.24        24206.74
2003-2009    100-104            3438.89          524.64         3963.53
2003-2009    105-109             292.63           29.37          322.00
2003-2009    110+                  7.76            0.00            7.76
2010-2018        0              4935.95         6298.85        11234.80
2010-2018      1-4              1257.22         1572.15         2829.37
2010-2018      5-9               820.16         1220.17         2040.33
2010-2018     10-14              973.22         1513.25         2486.47
2010-2018     15-19             2390.48         4883.65         7274.13
2010-2018     20-24             3596.67         7253.99        10850.66
2010-2018     25-29             5100.95         9776.29        14877.24
2010-2018     30-34             8053.51        13605.75        21659.26
2010-2018     35-39            11012.05        20712.79        31724.84
2010-2018     40-44            16344.06        35497.76        51841.82
2010-2018     45-49            22726.24        57817.76        80544.00
2010-2018     50-54            30630.70        86923.44       117554.14
2010-2018     55-59            36127.79       105816.67       141944.46
2010-2018     60-64            40905.63       111540.48       152446.11
2010-2018     65-69            55739.50       129501.15       185240.65
2010-2018     70-74            96512.17       177646.29       274158.46
2010-2018     75-79           159520.86       212335.31       371856.17
2010-2018     80-84           213818.86       182103.21       395922.07
2010-2018     85-89           211129.26       115362.86       326492.12
2010-2018     90-94           133424.74        50215.34       183640.08
2010-2018     95-99            45613.37        12022.50        57635.87
2010-2018    100-104            8387.44         1662.23        10049.67
2010-2018    105-109             616.57          111.03          727.60
2010-2018    110+                 16.70            0.00           16.70
