Germany, Life tables (period 5x10), Males	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
1990-1999        0      0.00622  0.00619  0.14  100000     619   99466  7313552  73.14
1990-1999      1-4      0.00036  0.00144  1.65   99381     143  397187  7214086  72.59
1990-1999      5-9      0.00018  0.00089  2.37   99238      89  495956  6816899  68.69
1990-1999     10-14     0.00019  0.00095  2.74   99149      95  495532  6320943  63.75
1990-1999     15-19     0.00075  0.00374  3.07   99055     370  494559  5825412  58.81
1990-1999     20-24     0.00104  0.00520  2.46   98684     513  492117  5330852  54.02
1990-1999     25-29     0.00102  0.00511  2.55   98172     501  489628  4838735  49.29
1990-1999     30-34     0.00128  0.00639  2.62   97670     624  486867  4349107  44.53
1990-1999     35-39     0.00187  0.00929  2.66   97046     901  483125  3862240  39.80
1990-1999     40-44     0.00284  0.01412  2.66   96145    1357  477548  3379115  35.15
1990-1999     45-49     0.00437  0.02165  2.67   94788    2052  469154  2901567  30.61
1990-1999     50-54     0.00698  0.03432  2.66   92736    3182  456236  2432414  26.23
1990-1999     55-59     0.01095  0.05339  2.67   89553    4782  436615  1976177  22.07
1990-1999     60-64     0.01790  0.08588  2.66   84772    7280  406796  1539562  18.16
1990-1999     65-69     0.02813  0.13184  2.62   77492   10217  363141  1132766  14.62
1990-1999     70-74     0.04397  0.19880  2.59   67275   13374  304157   769625  11.44
1990-1999     75-79     0.07157  0.30465  2.56   53901   16421  229431   465468   8.64
1990-1999     80-84     0.11870  0.45580  2.45   37480   17083  143919   236037   6.30
1990-1999     85-89     0.18865  0.62486  2.30   20397   12745   67558    92118   4.52
1990-1999     90-94     0.29058  0.78528  2.07    7652    6009   20678    24559   3.21
1990-1999     95-99     0.41139  0.88968  1.81    1643    1462    3553     3881   2.36
1990-1999    100-104    0.54683  0.94822  1.56     181     172     314      328   1.81
1990-1999    105-109    0.67687  0.97495  1.35       9       9      14       14   1.47
1990-1999    110+       0.77257  1.00000  1.29       0       0       0        0   1.29
2000-2009        0      0.00439  0.00437  0.14  100000     437   99624  7617801  76.18
2000-2009      1-4      0.00023  0.00093  1.59   99563      92  398028  7518177  75.51
2000-2009      5-9      0.00011  0.00057  2.41   99470      57  497205  7120150  71.58
2000-2009     10-14     0.00013  0.00065  2.77   99414      65  496923  6622945  66.62
2000-2009     15-19     0.00049  0.00247  3.05   99349     245  496265  6126022  61.66
2000-2009     20-24     0.00071  0.00357  2.46   99104     353  494621  5629757  56.81
2000-2009     25-29     0.00071  0.00354  2.52   98750     350  492883  5135136  52.00
2000-2009     30-34     0.00084  0.00421  2.61   98401     414  491014  4642253  47.18
2000-2009     35-39     0.00122  0.00608  2.68   97987     596  488550  4151239  42.37
2000-2009     40-44     0.00207  0.01029  2.72   97390    1003  484663  3662689  37.61
2000-2009     45-49     0.00358  0.01774  2.70   96388    1710  478005  3178027  32.97
2000-2009     50-54     0.00571  0.02819  2.67   94678    2669  467167  2700021  28.52
2000-2009     55-59     0.00873  0.04277  2.66   92009    3935  450817  2232855  24.27
2000-2009     60-64     0.01338  0.06487  2.64   88074    5714  426869  1782038  20.23
2000-2009     65-69     0.02065  0.09846  2.64   82360    8109  392628  1355169  16.45
2000-2009     70-74     0.03362  0.15570  2.63   74251   11561  343902   962542  12.96
2000-2009     75-79     0.05519  0.24358  2.59   62690   15270  276663   618640   9.87
2000-2009     80-84     0.09321  0.37852  2.52   47420   17950  192572   341976   7.21
2000-2009     85-89     0.15874  0.56139  2.39   29470   16544  104226   149404   5.07
