Chile, Life tables (period 5x10), Females	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
1992-1999        0      0.01107  0.01096  0.13  100000    1096   99042  7845853  78.46
1992-1999      1-4      0.00053  0.00211  1.56   98904     208  395107  7746811  78.33
1992-1999      5-9      0.00021  0.00107  2.36   98695     106  493197  7351704  74.49
1992-1999     10-14     0.00021  0.00107  2.59   98590     106  492693  6858506  69.57
1992-1999     15-19     0.00034  0.00172  2.59   98484     170  492011  6365813  64.64
1992-1999     20-24     0.00040  0.00199  2.50   98314     196  491082  5873803  59.75
1992-1999     25-29     0.00046  0.00232  2.62   98118     228  490051  5382721  54.86
1992-1999     30-34     0.00062  0.00310  2.65   97891     304  488741  4892670  49.98
1992-1999     35-39     0.00097  0.00483  2.69   97587     471  486846  4403929  45.13
1992-1999     40-44     0.00152  0.00757  2.70   97116     735  483890  3917083  40.33
1992-1999     45-49     0.00253  0.01259  2.69   96381    1213  479106  3433192  35.62
1992-1999     50-54     0.00406  0.02009  2.67   95168    1912  471385  2954086  31.04
1992-1999     55-59     0.00618  0.03048  2.66   93256    2843  459641  2482702  26.62
1992-1999     60-64     0.00979  0.04787  2.70   90414    4328  442094  2023061  22.38
1992-1999     65-69     0.01575  0.07594  2.66   86085    6537  415140  1580966  18.37
1992-1999     70-74     0.02641  0.12433  2.65   79548    9891  374533  1165826  14.66
1992-1999     75-79     0.04426  0.20023  2.62   69657   13947  315134   791294  11.36
1992-1999     80-84     0.07178  0.30542  2.56   55710   17015  237053   476159   8.55
1992-1999     85-89     0.12167  0.46508  2.47   38695   17996  147912   239106   6.18
1992-1999     90-94     0.19578  0.63834  2.27   20699   13213   67488    91194   4.41
1992-1999     95-99     0.29472  0.78952  2.06    7486    5910   20053    23706   3.17
1992-1999    100-104    0.41997  0.89495  1.79    1576    1410    3358     3653   2.32
1992-1999    105-109    0.55683  0.95111  1.54     166     157     283      295   1.78
1992-1999    110+       0.66729  1.00000  1.50       8       8      12       12   1.50
2000-2009        0      0.00776  0.00770  0.13  100000     770   99332  8061673  80.62
2000-2009      1-4      0.00036  0.00144  1.56   99230     143  396569  7962341  80.24
2000-2009      5-9      0.00016  0.00081  2.36   99086      81  495219  7565773  76.36
2000-2009     10-14     0.00018  0.00089  2.67   99006      88  494823  7070554  71.42
2000-2009     15-19     0.00029  0.00147  2.60   98917     146  494237  6575731  66.48
2000-2009     20-24     0.00035  0.00175  2.58   98772     172  493440  6081494  61.57
2000-2009     25-29     0.00042  0.00208  2.59   98599     205  492503  5588053  56.67
2000-2009     30-34     0.00054  0.00268  2.68   98394     264  491359  5095550  51.79
2000-2009     35-39     0.00077  0.00387  2.65   98130     379  489760  4604191  46.92
2000-2009     40-44     0.00121  0.00601  2.68   97751     588  487392  4114431  42.09
2000-2009     45-49     0.00198  0.00983  2.69   97163     955  483610  3627039  37.33
2000-2009     50-54     0.00318  0.01577  2.69   96208    1517  477533  3143429  32.67
2000-2009     55-59     0.00509  0.02513  2.68   94691    2380  467935  2665896  28.15
2000-2009     60-64     0.00820  0.04023  2.65   92311    3714  452834  2197961  23.81
2000-2009     65-69     0.01294  0.06280  2.66   88597    5564  429941  1745127  19.70
2000-2009     70-74     0.02104  0.10025  2.66   83033    8324  395691  1315186  15.84
2000-2009     75-79     0.03634  0.16742  2.65   74709   12508  344179   919495  12.31
2000-2009     80-84     0.06275  0.27240  2.58   62201   16944  270024   575316   9.25
2000-2009     85-89     0.10514  0.41631  2.50   45257   18841  179204   305292   6.75
2000-2009     90-94     0.17540  0.59853  2.35   26416   15811   90143   126088   4.77
2000-2009     95-99     0.27141  0.76113  2.12   10605    8072   29742    35945   3.39
2000-2009    100-104    0.39524  0.87975  1.85    2533    2229    5639     6203   2.45
2000-2009    105-109    0.53429  0.94475  1.58     305     288     539      565   1.85
2000-2009    110+       0.64832  1.00000  1.54      17      17      26       26   1.54
2010-2017        0      0.00668  0.00664  0.14  100000     664   99426  8175208  81.75
2010-2017      1-4      0.00027  0.00107  1.59   99336     106  397087  8075782  81.30
2010-2017      5-9      0.00013  0.00066  2.46   99230      65  495983  7678695  77.38
2010-2017     10-14     0.00016  0.00078  2.68   99165      78  495642  7182712  72.43
2010-2017     15-19     0.00028  0.00139  2.63   99087     137  495107  6687070  67.49
2010-2017     20-24     0.00033  0.00163  2.56   98949     161  494354  6191963  62.58
2010-2017     25-29     0.00037  0.00186  2.57   98788     184  493495  5697609  57.67
2010-2017     30-34     0.00050  0.00250  2.62   98605     247  492436  5204114  52.78
2010-2017     35-39     0.00072  0.00357  2.68   98358     352  490976  4711678  47.90
2010-2017     40-44     0.00112  0.00558  2.71   98007     546  488781  4220702  43.07
2010-2017     45-49     0.00173  0.00860  2.67   97460     838  485350  3731920  38.29
2010-2017     50-54     0.00269  0.01337  2.65   96622    1291  480076  3246571  33.60
2010-2017     55-59     0.00428  0.02119  2.68   95331    2020  471964  2766495  29.02
2010-2017     60-64     0.00687  0.03382  2.69   93310    3156  459268  2294531  24.59
2010-2017     65-69     0.01116  0.05436  2.67   90154    4901  439362  1835263  20.36
2010-2017     70-74     0.01806  0.08660  2.64   85253    7383  408871  1395901  16.37
2010-2017     75-79     0.03028  0.14141  2.67   77870   11011  363649   987030  12.68
