Chile, Exposure to risk (period 5x10), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1992-1999        0           1037184.44      1084268.77      2121453.22
1992-1999      1-4           4281825.70      4466559.35      8748385.06
1992-1999      5-9           5409743.47      5623085.16     11032828.63
1992-1999     10-14          4996447.14      5166928.10     10163375.24
1992-1999     15-19          4769951.97      4895490.25      9665442.22
1992-1999     20-24          4823843.76      4831237.54      9655081.30
1992-1999     25-29          4916149.58      4801755.11      9717904.69
1992-1999     30-34          4911217.00      4727557.86      9638774.86
1992-1999     35-39          4399611.19      4207751.18      8607362.37
1992-1999     40-44          3611796.38      3432013.59      7043809.97
1992-1999     45-49          2998366.65      2840822.33      5839188.98
1992-1999     50-54          2524058.72      2366879.36      4890938.08
1992-1999     55-59          2106479.40      1915725.21      4022204.61
1992-1999     60-64          1832460.35      1600322.70      3432783.05
1992-1999     65-69          1592444.35      1340859.90      2933304.25
1992-1999     70-74          1156623.53       913144.61      2069768.14
1992-1999     75-79           841667.94       594384.62      1436052.56
1992-1999     80-84           592059.12       347966.00       940025.12
1992-1999     85-89           301561.33       149073.86       450635.19
1992-1999     90-94           105078.68        42731.00       147809.68
1992-1999     95-99            22892.57         7370.91        30263.48
1992-1999    100-104            2859.10          742.36         3601.46
1992-1999    105-109             294.15          100.35          394.50
1992-1999    110+                 38.04           15.40           53.43
2000-2009        0           1150717.73      1200795.00      2351512.73
2000-2009      1-4           4573955.90      4762933.41      9336889.30
2000-2009      5-9           6145748.02      6385027.82     12530775.83
2000-2009     10-14          6759078.83      7005876.37     13764955.20
2000-2009     15-19          6695663.85      6918410.88     13614074.73
2000-2009     20-24          6192875.80      6316616.60     12509492.40
2000-2009     25-29          6009249.29      5991081.33     12000330.62
2000-2009     30-34          6049787.52      5928660.75     11978448.27
2000-2009     35-39          6159993.54      5940914.10     12100907.64
2000-2009     40-44          6011139.21      5735363.84     11746503.04
2000-2009     45-49          5204396.76      4929187.58     10133584.35
2000-2009     50-54          4268607.16      4022164.96      8290772.12
2000-2009     55-59          3496550.80      3253372.86      6749923.67
2000-2009     60-64          2896415.73      2604241.00      5500656.73
2000-2009     65-69          2362153.56      2023288.16      4385441.71
2000-2009     70-74          1942020.33      1554143.27      3496163.60
2000-2009     75-79          1456727.68      1064727.68      2521455.36
2000-2009     80-84           934389.64       579700.66      1514090.30
2000-2009     85-89           538579.87       265155.91       803735.78
2000-2009     90-94           224564.26        85873.71       310437.97
2000-2009     95-99            53780.14        16090.71        69870.84
2000-2009    100-104            6721.69         1611.90         8333.59
2000-2009    105-109             510.38          114.10          624.47
2000-2009    110+                 52.03           23.29           75.32
2010-2017        0            944637.52       982167.05      1926804.58
2010-2017      1-4           3787538.85      3943529.78      7731068.63
2010-2017      5-9           4593629.75      4794022.46      9387652.20
2010-2017     10-14          4679521.63      4878506.36      9558027.99
2010-2017     15-19          5197218.81      5381974.83     10579193.64
2010-2017     20-24          5656813.30      5790475.08     11447288.38
2010-2017     25-29          5405662.18      5467102.35     10872764.53
2010-2017     30-34          4973459.58      4924612.92      9898072.50
2010-2017     35-39          4834343.38      4692830.23      9527173.61
2010-2017     40-44          4870041.48      4656116.99      9526158.47
2010-2017     45-49          4887988.71      4595101.73      9483090.44
2010-2017     50-54          4652301.07      4318067.45      8970368.52
2010-2017     55-59          3903097.96      3574201.77      7477299.74
2010-2017     60-64          3142040.31      2822769.16      5964809.47
2010-2017     65-69          2527785.73      2193406.43      4721192.16
2010-2017     70-74          2006641.38      1634392.47      3641033.85
2010-2017     75-79          1486730.59      1100487.81      2587218.39
2010-2017     80-84          1046490.43       683075.46      1729565.89
2010-2017     85-89           559705.08       308825.35       868530.43
2010-2017     90-94           239187.63       102732.35       341919.98
2010-2017     95-99            70518.01        21119.37        91637.39
2010-2017    100-104           11130.01         2364.83        13494.84
2010-2017    105-109             813.29          155.19          968.47
2010-2017    110+                 65.93           12.59           78.52
